datetime,open,high,low,close,volume,hold
2025-04-23 22:28:00,778.58,778.94,778.4,778.82,2035,180428
2025-04-23 22:29:00,778.72,779.26,778.42,778.82,1798,180399
2025-04-23 22:30:00,778.84,779.04,778.44,779.04,1530,180496
2025-04-23 22:31:00,779.18,779.56,778.7,778.8,2007,180484
2025-04-23 22:32:00,778.8,779.4,778.8,779.16,1487,180499
2025-04-23 22:33:00,779.22,780.16,779.14,780.02,2241,180502
2025-04-23 22:34:00,780.0,780.36,778.94,778.94,2999,180509
2025-04-23 22:35:00,779.02,779.58,778.5,779.58,2545,180502
2025-04-23 22:36:00,779.62,779.94,779.3,779.32,333876,180558
2025-04-23 22:37:00,779.32,779.44,778.84,779.02,1901,180508
2025-04-23 22:38:00,779.02,779.28,778.7,778.72,1571,180609
2025-04-23 22:39:00,778.68,779.28,778.56,779.28,2182,180620
2025-04-23 22:40:00,779.22,779.64,778.94,779.32,1668,180652
2025-04-23 22:41:00,779.32,779.9,779.32,779.66,1886,180622
2025-04-23 22:42:00,779.58,779.86,779.42,779.74,997,180633
2025-04-23 22:43:00,779.76,780.64,779.54,780.56,2760,180564
2025-04-23 22:44:00,780.58,781.94,780.58,781.54,4946,180280
2025-04-23 22:45:00,781.54,782.86,781.54,782.74,5330,180146
2025-04-23 22:46:00,782.72,782.86,782.24,782.4,3132,179915
2025-04-23 22:47:00,782.48,784.3,782.48,784.3,6349,180009
2025-04-23 22:48:00,784.28,784.54,783.54,784.48,4045,179761
2025-04-23 22:49:00,784.36,784.48,783.62,783.98,3164,179767
2025-04-23 22:50:00,784.0,784.28,783.62,784.16,2106,179826
2025-04-23 22:51:00,784.16,784.22,782.82,782.92,3092,179544
2025-04-23 22:52:00,782.92,783.02,781.84,782.14,4591,179271
2025-04-23 22:53:00,782.18,782.18,781.5,781.88,2382,179339
2025-04-23 22:54:00,781.74,782.9,781.74,782.78,2381,179112
2025-04-23 22:55:00,782.8,783.6,782.08,783.54,2628,179125
2025-04-23 22:56:00,783.4,783.5,782.82,783.08,2180,179268
2025-04-23 22:57:00,783.06,783.2,782.48,782.52,1847,179332
2025-04-23 22:58:00,782.52,782.72,782.12,782.22,1846,179402
2025-04-23 22:59:00,782.26,783.12,782.26,782.82,1653,179325
2025-04-23 23:00:00,782.84,782.84,782.34,782.56,1539,179288
2025-04-23 23:01:00,782.56,782.6,781.92,782.2,2171,179456
2025-04-23 23:02:00,782.26,783.94,782.26,782.66,3483,179412
2025-04-23 23:03:00,782.5,782.7,782.0,782.36,1952,179479
2025-04-23 23:04:00,782.34,782.44,781.54,781.9,2219,179544
2025-04-23 23:05:00,781.92,782.32,781.74,781.74,1476,179459
2025-04-23 23:06:00,781.8,782.52,781.8,782.48,1364,179415
2025-04-23 23:07:00,782.48,783.26,782.4,783.2,1801,179374
