datetime,open,high,low,close,volume,hold
2025-04-23 11:28:00,125900.0,125930.0,125880.0,125920.0,238,60235
2025-04-23 11:29:00,125920.0,125950.0,125830.0,125850.0,302,60215
2025-04-23 11:30:00,125860.0,125910.0,125830.0,125910.0,270,60213
2025-04-23 13:31:00,125900.0,126080.0,125900.0,126010.0,1153,60262
2025-04-23 13:32:00,126000.0,126010.0,125950.0,125970.0,224,60234
2025-04-23 13:33:00,125970.0,125980.0,125950.0,125970.0,101,60248
2025-04-23 13:34:00,125960.0,125960.0,125910.0,125920.0,173,60257
2025-04-23 13:35:00,125910.0,125950.0,125910.0,125920.0,93,60284
2025-04-23 13:36:00,125930.0,125970.0,125910.0,125970.0,135,60255
2025-04-23 13:37:00,125970.0,126010.0,125970.0,126000.0,162,60248
2025-04-23 13:38:00,126000.0,126050.0,125930.0,125940.0,182,60234
2025-04-23 13:39:00,125940.0,125970.0,125940.0,125960.0,102,60236
2025-04-23 13:40:00,125960.0,126050.0,125960.0,125990.0,314,60221
2025-04-23 13:41:00,125990.0,126030.0,125980.0,126010.0,112,60223
2025-04-23 13:42:00,126010.0,126010.0,125960.0,125990.0,168,60229
2025-04-23 13:43:00,125990.0,126020.0,125990.0,126000.0,98,60256
2025-04-23 13:44:00,125990.0,126000.0,125940.0,125960.0,126,60230
2025-04-23 13:45:00,125960.0,126000.0,125960.0,125980.0,164,60306
2025-04-23 13:46:00,125990.0,126010.0,125950.0,125990.0,234,60346
2025-04-23 13:47:00,125990.0,126040.0,125970.0,126040.0,248,60393
2025-04-23 13:48:00,126030.0,126070.0,126030.0,126060.0,172,60390
2025-04-23 13:49:00,126060.0,126090.0,126030.0,126030.0,328,60395
2025-04-23 13:50:00,126020.0,126030.0,126000.0,126020.0,111,60397
2025-04-23 13:51:00,126010.0,126020.0,126000.0,126000.0,81,60401
2025-04-23 13:52:00,126000.0,126040.0,125990.0,126020.0,130,60439
2025-04-23 13:53:00,126020.0,126050.0,126020.0,126030.0,161,60496
2025-04-23 13:54:00,126030.0,126050.0,126010.0,126050.0,125,60504
2025-04-23 13:55:00,126050.0,126070.0,126030.0,126070.0,124,60503
2025-04-23 13:56:00,126080.0,126180.0,126080.0,126130.0,492,60517
2025-04-23 13:57:00,126130.0,126150.0,126120.0,126130.0,134,60536
2025-04-23 13:58:00,126140.0,126150.0,126080.0,126090.0,225,60591
2025-04-23 13:59:00,126090.0,126110.0,126080.0,126100.0,59,60598
2025-04-23 14:00:00,126100.0,126130.0,126090.0,126120.0,145,60600
2025-04-23 14:01:00,126140.0,126140.0,126110.0,126130.0,219,60617
2025-04-23 14:02:00,126130.0,126160.0,126100.0,126100.0,93,60603
2025-04-23 14:03:00,126110.0,126110.0,126010.0,126030.0,234,60570
2025-04-23 14:04:00,126030.0,126050.0,126000.0,126010.0,112,60553
2025-04-23 14:05:00,126000.0,126100.0,126000.0,126070.0,165,60529
2025-04-23 14:06:00,126070.0,126070.0,126010.0,126010.0,109,60532
2025-04-23 14:07:00,126020.0,126030.0,126000.0,126010.0,64,60525
2025-04-23 14:08:00,126000.0,126020.0,125930.0,125940.0,221,60535
2025-04-23 14:09:00,125940.0,125970.0,125930.0,125960.0,138,60512
2025-04-23 14:10:00,125960.0,126020.0,125960.0,126020.0,137,60522
2025-04-23 14:11:00,126010.0,126010.0,125960.0,125970.0,73,60500
2025-04-23 14:12:00,125970.0,126010.0,125970.0,125970.0,45,60503
2025-04-23 14:13:00,125980.0,126110.0,125960.0,126080.0,215,60483
2025-04-23 14:14:00,126080.0,126190.0,126080.0,126140.0,314,60541
2025-04-23 14:15:00,126160.0,126170.0,126150.0,126160.0,150,60540
2025-04-23 14:16:00,126150.0,126170.0,126120.0,126160.0,143,60550
2025-04-23 14:17:00,126160.0,126360.0,126150.0,126300.0,1043,60530
2025-04-23 14:18:00,126320.0,126500.0,126320.0,126370.0,1460,60925
2025-04-23 14:19:00,126420.0,126420.0,126330.0,126360.0,293,60988
2025-04-23 14:20:00,126360.0,126380.0,126330.0,126330.0,155,60990
2025-04-23 14:21:00,126330.0,126360.0,126310.0,126320.0,143,60973
2025-04-23 14:22:00,126310.0,126360.0,126310.0,126350.0,112,60930
2025-04-23 14:23:00,126340.0,126390.0,126300.0,126330.0,320,60917
2025-04-23 14:24:00,126340.0,126360.0,126330.0,126350.0,186,60863
2025-04-23 14:25:00,126340.0,126360.0,126260.0,126280.0,235,60815
2025-04-23 14:26:00,126280.0,126310.0,126270.0,126290.0,101,60803
2025-04-23 14:27:00,126290.0,126360.0,126290.0,126340.0,157,60784
2025-04-23 14:28:00,126350.0,126350.0,126300.0,126320.0,92815,60780
2025-04-23 14:29:00,126320.0,126330.0,126300.0,126330.0,112,60803
2025-04-23 14:30:00,126330.0,126360.0,126310.0,126330.0,247,60866
2025-04-23 14:31:00,126340.0,126350.0,126230.0,126280.0,339,60979
2025-04-23 14:32:00,126280.0,126290.0,126270.0,126280.0,90,60966
2025-04-23 14:33:00,126280.0,126290.0,126250.0,126250.0,120,60957
2025-04-23 14:34:00,126250.0,126270.0,126200.0,126230.0,205,60880
